"Latest: Time (s)","Latest: Potential (mV)"
45.444,203.425671387
45.445,249.602050781
45.446,282.144506836
45.447,299.569555664
45.448,298.156713867
45.449,278.353381348
45.45,242.066894531
45.451,190.215600586
45.452,130.358203125
45.453,61.5292602539
45.454,-13.8929443359
45.455,-88.3497070313
45.456,-151.99822998
45.457,-208.088049316
45.458,-254.264428711
45.459,-286.3359375
45.46,-301.40625
45.461,-299.522460938
45.462,-277.36439209
45.463,-237.310327148
45.464,-182.162402344
45.465,-118.042932129
45.466,-48.2956420898
45.467,26.1846679687
45.468,97.368347168
45.469,161.935217285
45.47,217.554089355
45.471,261.870227051
45.472,290.621557617
45.473,303.808081055
45.474,298.627661133
45.475,273.172961426
45.476,230.764160156
45.477,173.708898926
45.478,106.78729248
45.479,34.1907714844
45.48,-37.9112548828
45.481,-107.682092285
45.482,-171.307067871
45.483,-225.98404541
45.484,-268.416394043
45.485,-295.283935547
45.486,-305.173828125
45.487,-296.696777344
45.488,-268.416394043
45.489,-222.216467285
45.49,-162.359069824
45.491,-94.024621582
45.492,-21.8990478516
45.493,53.9941040039
45.494,122.823046875
45.495,184.093286133
45.496,235.473632813
45.497,274.114855957
45.498,297.685766602
45.499,303.337133789
45.5,290.621557617
45.501,259.044543457
45.502,210.489880371
45.503,149.219641113
45.504,80.8616455078
45.505,7.32322998047
45.506,-63.8369018555
45.507,-133.136791992
45.508,-193.465136719
45.509,-242.961694336
45.51,-279.248181152
45.511,-299.993408203
45.512,-303.290039063
45.513,-286.806884766
45.514,-251.909692383
45.515,-200.058398438
45.516,-137.846264648
45.517,-69.0408691406
45.518,4.49754638672
45.519,79.9197509766
45.52,147.312304687
45.521,204.838513184
45.522,251.485839844
45.523,284.028295898
45.524,300.982397461
45.525,299.569555664
45.526,279.295275879
45.527,241.595947266
45.528,187.860864258
45.529,125.177783203
45.53,54.9359985352
45.531,-22.3699951172
45.532,-93.0591796875
45.533,-155.29486084
45.534,-212.326574707
45.535,-257.584606934
45.536,-288.219726563
45.537,-301.877197266
45.538,-297.638671875
45.539,-273.596813965
45.54,-232.600854492
45.541,-177.452929688
45.542,-112.862512207
45.543,-43.115222168
45.544,30.894140625
45.545,105.845397949
45.546,173.23795166
45.547,227.914929199
45.548,267.050646973
45.549,291.563452148
45.55,300.511450195
45.551,290.621557617
45.552,264.224963379
45.553,220.850720215
45.554,165.231848145
45.555,101.606872559
45.556,29.9522460937
45.557,-45.9409057617
45.558,-116.630090332
45.559,-180.278613281
45.56,-231.658959961
45.561,-271.242077637
45.562,-295.283935547
45.563,-301.877197266
45.564,-290.103515625
45.565,-259.468395996
45.566,-213.268469238
45.567,-154.823913574
45.568,-88.8206542969
45.569,-17.1895751953
45.57,59.1745239258
45.571,128.474414062
45.572,188.331811523
45.573,238.770263672
45.574,275.99864502
45.575,298.156713867
45.576,302.395239258
45.577,287.324926758
45.578,254.311523437
