"Latest: Time (s)","Latest: Potential (mV)"
3.558,846.81027832
3.559,1247.39802246
3.56,1245.5142334
3.561,1245.04328613
3.562,1246.9270752
3.563,1245.98518066
3.564,862.822485352
3.565,297.968334961
3.566,1.41284179688
3.567,0.94189453125
3.568,0.470947265625
3.569,0.94189453125
3.57,0.94189453125
3.571,135.56217041
3.572,688.171691895
3.573,1217.25739746
3.574,1245.04328613
3.575,1246.9270752
3.576,1245.04328613
3.577,1247.39802246
3.578,1013.45496826
3.579,460.821899414
3.58,1.41284179688
3.581,0.94189453125
3.582,0.470947265625
3.583,0.94189453125
3.584,1.41284179688
3.585,1.41284179688
3.586,526.260021973
3.587,1074.1600708
3.588,1247.39802246
3.589,1245.04328613
3.59,1246.9270752
3.591,1246.9270752
3.592,1154.19755859
3.593,624.169958496
3.594,62.5888916016
3.595,1.41284179688
3.596,0.470947265625
3.597,0.94189453125
3.598,1.41284179688
3.599,1.41284179688
3.6,365.266699219
3.601,923.080187988
3.602,1245.98518066
3.603,1246.45612793
3.604,1246.9270752
3.605,1245.04328613
3.606,1247.39802246
3.607,785.139733887
3.608,219.343688965
3.609,1.41284179688
3.61,0.94189453125
3.611,0.470947265625
3.612,0.94189453125
3.613,1.41284179688
3.614,209.453796387
3.615,767.267285156
3.616,1246.45612793
3.617,1246.9270752
3.618,1245.04328613
3.619,1247.39802246
3.62,1246.45612793
3.621,939.539794922
3.622,379.395117187
3.623,1.41284179688
3.624,0.94189453125
3.625,0.470947265625
3.626,0.94189453125
3.627,0.94189453125
3.628,63.5307861328
3.629,606.744909668
3.63,1146.19145508
3.631,1245.04328613
3.632,1247.39802246
3.633,1246.45612793
3.634,1245.04328613
3.635,1085.93375244
3.636,543.190576172
3.637,1.8837890625
3.638,0.94189453125
3.639,0.94189453125
3.64,0.94189453125
3.641,0.94189453125
3.642,1.41284179688
3.643,445.280639648
3.644,998.855603027
3.645,1247.39802246
3.646,1246.9270752
3.647,1245.04328613
3.648,1246.9270752
3.649,1218.19929199
3.65,705.125793457
3.651,140.742590332
3.652,1.41284179688
3.653,0.470947265625
3.654,0.94189453125
3.655,1.41284179688
3.656,1.41284179688
3.657,286.665600586
3.658,845.397436523
3.659,1246.9270752
3.66,1245.04328613
3.661,1246.9270752
3.662,1245.98518066
3.663,1245.98518066
3.664,863.764379883
3.665,299.381176758
3.666,1.41284179688
3.667,0.94189453125
3.668,0.470947265625
3.669,0.94189453125
3.67,1.41284179688
3.671,134.620275879
3.672,686.758850098
3.673,1216.31550293
3.674,1247.39802246
3.675,1245.04328613
3.676,1245.04328613
3.677,1246.9270752
3.678,1014.86781006
3.679,461.763793945
3.68,1.41284179688
3.681,0.94189453125
3.682,0.470947265625
3.683,0.94189453125
3.684,1.41284179688
3.685,0.94189453125
